vehicles,vehicle_quantities,vehicle_costs,vehicle_ranges,vehicle_speeds,total_requests,completed,dropped,impossible,pax_volume,average_wait,max_wait,average_duration,average_distance,availability,pax_max,utility,fleet_cost
"['B1, E1, G2, K3', 'C1, P2, G2, M1, A3']","[40, 16]","[3700.0, 44700.0]","[13.766519823788546, 555.000555000555]","[12.620192307692307, 20.152003684937817]",1790,755,0,1035,919,0.0,0.0,8.574570273690325,1.6409235702732374,0.42178770949720673,91,0.6220869273743017,863200.0
"['B1, E1, G2, K3', 'C1, P2, G2, M1, A3']","[40, 18]","[3700.0, 44700.0]","[13.766519823788546, 555.000555000555]","[12.620192307692307, 20.152003684937817]",1790,755,0,1035,919,0.0,0.0,8.523864796922583,1.6409235702732374,0.42178770949720673,92,0.6235869273743017,952600.0
"['B1, E1, G2, K3', 'C1, P2, G2, M2, A3']","[40, 8]","[3700.0, 50300.0]","[13.766519823788546, 541.4771496642842]","[12.620192307692307, 39.28611516444045]",1790,755,0,1035,919,0.015604444411472308,2.0334405128600253,7.929655470449605,1.6409235702732374,0.41899441340782123,94,0.6258339877965151,550400.0
"['B1, E1, G2, K3', 'C1, P2, G2, M2, A3']","[40, 10]","[3700.0, 50300.0]","[13.766519823788546, 541.4771496642842]","[12.620192307692307, 39.28611516444045]",1790,755,0,1035,919,0.0,0.0,7.823583145682744,1.6409235702732374,0.42178770949720673,95,0.6280869273743017,651000.0
"['B1, E1, G2, K3', 'C1, P2, G2, M2, A3']","[40, 12]","[3700.0, 50300.0]","[13.766519823788546, 541.4771496642842]","[12.620192307692307, 39.28611516444045]",1790,755,0,1035,919,0.0,0.0,7.684978127686794,1.6409235702732374,0.42178770949720673,94,0.6265869273743017,751600.0
"['B1, E1, G2, K3', 'C1, P2, G2, M2, A3']","[40, 14]","[3700.0, 50300.0]","[13.766519823788546, 541.4771496642842]","[12.620192307692307, 39.28611516444045]",1790,755,0,1035,919,0.0,0.0,7.598506109619864,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,852200.0
"['B1, E1, G2, K3', 'C1, P2, G2, M2, A3']","[40, 16]","[3700.0, 50300.0]","[13.766519823788546, 541.4771496642842]","[12.620192307692307, 39.28611516444045]",1790,755,0,1035,919,0.0,0.0,7.507724890833309,1.6409235702732374,0.42178770949720673,95,0.6280869273743017,952800.0
"['B1, E1, G2, K3', 'C1, P2, G2, M3, A3']","[40, 8]","[3700.0, 54150.0]","[13.766519823788546, 532.8218243819267]","[12.620192307692307, 40]",1790,755,0,1035,919,0.008293461038106836,1.937196904689067,7.938127384676273,1.6409235702732374,0.4201117318435754,93,0.6246389058472605,581200.0
"['B1, E1, G2, K3', 'C1, P2, G2, M3, A3']","[40, 10]","[3700.0, 54150.0]","[13.766519823788546, 532.8218243819267]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.822293048677336,1.6409235702732374,0.42178770949720673,95,0.6280869273743017,689500.0
"['B1, E1, G2, K3', 'C1, P2, G2, M3, A3']","[40, 12]","[3700.0, 54150.0]","[13.766519823788546, 532.8218243819267]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.673789738329431,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,797800.0
